"Outlet";"CT";"Transaction Time";"Amount";"Credits";"Action";"Description"
"11-0010";"750624";"11.03.2022 01:29:03";"0,80";"23,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:03";"-2,00";"21,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:05";"0";"21,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:06";"-2,00";"19,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:09";"4,00";"23,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:10";"-2,00";"21,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:12";"0";"21,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:12";"-2,00";"19,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:16";"1,00";"20,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:16";"-2,00";"18,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:18";"0";"18,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:19";"-2,00";"16,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:20";"0";"16,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:21";"-2,00";"14,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:26";"4,00";"18,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:27";"-2,00";"16,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:29";"0";"16,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:29";"-2,00";"14,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:31";"0";"14,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:31";"-2,00";"12,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:33";"0";"12,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:34";"-2,00";"10,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:35";"0";"10,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:36";"-2,00";"8,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:38";"0";"8,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:38";"-2,00";"6,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:40";"0";"6,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:40";"-2,00";"4,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:42";"0";"4,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:42";"-2,00";"2,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:44";"0";"2,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:45";"-2,00";"0,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:29:47";"0";"0,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:30:06";"-0,90";"0";"Handpay";""
"11-0010";"750624";"11.03.2022 01:30:48";"400,90";"400,90";"Remote-In";""
"11-0010";"750624";"11.03.2022 01:30:53";"-3,50";"397,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:30:55";"0";"397,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:30:56";"-3,50";"393,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:00";"7,00";"400,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:00";"-3,50";"397,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:02";"0";"397,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:03";"-3,50";"393,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:05";"0";"393,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:05";"-3,50";"390,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:07";"0";"390,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:07";"-3,50";"386,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:09";"0";"386,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:10";"-3,50";"383,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:18";"14,00";"397,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:18";"-3,50";"393,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:20";"0";"393,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:21";"-3,50";"390,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:23";"0";"390,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:23";"-3,50";"386,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:25";"0";"386,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:25";"-3,50";"383,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:28";"0";"383,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:28";"-3,50";"379,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:30";"0";"379,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:30";"-3,50";"376,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:31";"0";"376,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:32";"-3,50";"372,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:33";"0";"372,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:36";"-3,50";"369,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:38";"0";"369,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:39";"-3,50";"365,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:40";"5,00";"370,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:41";"-3,50";"367,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:41";"0";"367,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:41";"-3,50";"363,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:47";"5,00";"368,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:48";"-3,50";"365,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:50";"0";"365,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:50";"-3,50";"361,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:51";"0";"361,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:51";"-3,50";"358,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:55";"0";"358,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:56";"-3,50";"354,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:57";"0";"354,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:58";"-3,50";"351,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:58";"0";"351,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:58";"-3,50";"347,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:59";"0";"347,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:31:59";"-3,50";"344,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:01";"7,00";"351,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:02";"-3,50";"347,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:04";"0";"347,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:04";"-3,50";"344,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:06";"12,50";"356,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:06";"-3,50";"353,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:07";"2,50";"355,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:08";"-3,50";"352,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:18";"10,00";"362,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:19";"-3,50";"358,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:20";"0";"358,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:20";"-3,50";"355,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:20";"0";"355,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:21";"-3,50";"351,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:21";"0";"351,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:21";"-3,50";"348,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:22";"0";"348,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:22";"-3,50";"344,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:23";"0";"344,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:23";"-3,50";"341,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:23";"0";"341,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:24";"-3,50";"337,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:25";"0";"337,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:27";"-4,00";"333,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:28";"0";"333,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:28";"-4,00";"329,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:28";"0";"329,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:29";"-4,00";"325,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:30";"2,00";"327,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:30";"-4,00";"323,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:31";"0";"323,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:31";"-4,00";"319,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:31";"0";"319,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:32:32";"-4,00";"315,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:33:38";"227,00";"542,90";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:33:40";"-4,00";"538,90";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:33:44";"2,50";"541,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:33:45";"-4,00";"537,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:33:47";"0";"537,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:33:48";"-4,00";"533,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:33:50";"0";"533,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:33:52";"-4,00";"529,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:33:58";"0";"529,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:33:59";"-4,00";"525,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:01";"1,00";"526,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:01";"-4,00";"522,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:03";"2,00";"524,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:03";"-4,00";"520,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:04";"0";"520,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:04";"-4,00";"516,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:05";"4,00";"520,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:06";"-4,00";"516,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:06";"0";"516,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:06";"-4,00";"512,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:07";"0";"512,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:07";"-4,00";"508,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:08";"0";"508,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:08";"-4,00";"504,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:10";"2,00";"506,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:10";"-4,00";"502,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:12";"0";"502,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:13";"-4,00";"498,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:13";"0";"498,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:13";"-4,00";"494,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:15";"0";"494,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:22";"-2,00";"492,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:23";"0";"492,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:23";"-2,00";"490,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:27";"0";"490,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:28";"-2,00";"488,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:30";"0";"488,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:30";"-2,00";"486,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:35";"0";"486,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:36";"-2,00";"484,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:37";"0";"484,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:37";"-2,00";"482,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:37";"0";"482,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:38";"-2,00";"480,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:38";"0";"480,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:38";"-2,00";"478,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:39";"0";"478,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:39";"-2,00";"476,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:40";"2,00";"478,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:41";"-2,00";"476,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:41";"0";"476,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:42";"-2,00";"474,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:42";"0";"474,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:43";"-2,00";"472,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:43";"0";"472,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:43";"-2,00";"470,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:44";"0";"470,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:44";"-2,00";"468,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:45";"0";"468,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:45";"-2,00";"466,40";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:47";"0";"466,40";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"11.03.2022 01:34:47";"-466,40";"0";"Handpay";""
"11-0010";"750624";"11.03.2022 02:44:17";"16.529,00";"16.529,00";"Remote-In";""
"11-0010";"750624";"11.03.2022 02:44:37";"-50,00";"16.479,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:44:38";"0";"16.479,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:44:39";"-50,00";"16.429,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:44:42";"25,00";"16.454,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:44:42";"-50,00";"16.404,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:44:43";"0";"16.404,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:44:44";"-50,00";"16.354,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:44:46";"25,00";"16.379,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:44:47";"-50,00";"16.329,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:44:47";"0";"16.329,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:44:48";"-50,00";"16.279,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:44:48";"0";"16.279,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:44:49";"-50,00";"16.229,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:44:49";"0";"16.229,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:44:50";"-50,00";"16.179,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:44:51";"0";"16.179,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:44:51";"-50,00";"16.129,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:44:54";"25,00";"16.154,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:44:54";"-50,00";"16.104,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:44:55";"0";"16.104,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:44:55";"-50,00";"16.054,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:44:56";"0";"16.054,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:44:57";"-50,00";"16.004,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:44:58";"0";"16.004,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:44:58";"-50,00";"15.954,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:00";"25,00";"15.979,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:01";"-50,00";"15.929,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:02";"0";"15.929,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:02";"-50,00";"15.879,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:03";"0";"15.879,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:03";"-50,00";"15.829,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:04";"0";"15.829,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:04";"-50,00";"15.779,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:07";"25,00";"15.804,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:07";"-50,00";"15.754,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:08";"0";"15.754,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:08";"-50,00";"15.704,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:12";"50,00";"15.754,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:13";"-50,00";"15.704,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:14";"0";"15.704,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:14";"-50,00";"15.654,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:16";"175,00";"15.829,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:16";"-50,00";"15.779,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:18";"25,00";"15.804,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:19";"-50,00";"15.754,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:20";"0";"15.754,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:20";"-50,00";"15.704,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:21";"0";"15.704,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:21";"-50,00";"15.654,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:22";"0";"15.654,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:23";"-50,00";"15.604,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:30";"100,00";"15.704,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:31";"-50,00";"15.654,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:31";"0";"15.654,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:32";"-50,00";"15.604,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:34";"75,00";"15.679,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:35";"-50,00";"15.629,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750624";"11.03.2022 02:45:35";"0";"15.629,00";"Game-End";"Game: Book of Ra Deluxe"
