"Outlet";"CT";"Transaction Time";"Amount";"Credits";"Action";"Description"
"11-0010";"750612";"11.03.2022 07:26:01";"0";"64,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:01";"-0,50";"64,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:02";"0";"64,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:02";"-0,50";"63,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:04";"0";"63,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:04";"-0,50";"63,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:05";"0";"63,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:05";"-0,50";"62,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:06";"0";"62,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:06";"-0,50";"62,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:07";"0";"62,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:07";"-0,50";"61,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:09";"0";"61,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:09";"-0,50";"61,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:09";"0";"61,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:10";"-0,50";"60,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:12";"0,50";"61,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:13";"-0,50";"60,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:13";"0";"60,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:14";"-0,50";"60,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:15";"0";"60,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:15";"-0,50";"59,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:16";"0";"59,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:16";"-0,50";"59,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:17";"0";"59,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:17";"-0,50";"58,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:18";"0,50";"59,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:19";"-0,50";"58,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:19";"0";"58,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:20";"-0,50";"58,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:21";"0,50";"58,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:22";"-0,50";"58,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:25";"0,50";"58,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:25";"-0,50";"58,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:27";"0";"58,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:27";"-0,50";"57,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:28";"0";"57,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:28";"-0,50";"57,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:29";"0";"57,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:30";"-0,50";"56,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:30";"0";"56,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:31";"-0,50";"56,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:32";"0";"56,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:32";"-0,50";"55,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:33";"0";"55,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:34";"-0,50";"55,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:34";"0";"55,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:35";"-0,50";"54,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:35";"0";"54,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:36";"-0,50";"54,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:38";"0";"54,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:40";"-0,50";"53,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:40";"0";"53,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:41";"-0,50";"53,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:41";"0";"53,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:41";"-0,50";"52,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:43";"0";"52,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:44";"-0,50";"52,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:44";"0";"52,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:45";"-0,50";"51,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:45";"0";"51,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:45";"-0,50";"51,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:46";"0";"51,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:46";"-0,50";"50,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:48";"0";"50,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:48";"-0,50";"50,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:50";"0";"50,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:50";"-0,50";"49,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:52";"0";"49,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:53";"-0,50";"49,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:54";"0";"49,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:55";"-0,50";"48,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:57";"0,50";"49,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:57";"-0,50";"48,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:59";"0,50";"49,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:26:59";"-0,50";"48,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:00";"0,50";"49,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:01";"-0,50";"48,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:01";"0";"48,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:02";"-0,50";"48,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:02";"0";"48,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:02";"-0,50";"47,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:03";"0";"47,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:03";"-0,50";"47,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:04";"0";"47,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:04";"-0,50";"46,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:07";"0,50";"47,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:07";"-0,50";"46,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:08";"0";"46,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:08";"-0,50";"46,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:10";"0";"46,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:10";"-0,50";"45,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:11";"0";"45,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:11";"-0,50";"45,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:14";"1,00";"46,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:14";"-0,50";"45,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:16";"0";"45,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:16";"-0,50";"45,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:18";"0";"45,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:18";"-0,50";"44,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:20";"0";"44,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:21";"-0,50";"44,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:21";"0";"44,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:22";"-0,50";"43,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:24";"0";"43,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:24";"-0,50";"43,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:25";"0";"43,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:26";"-0,50";"42,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:28";"0";"42,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:28";"-0,50";"42,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:31";"4,00";"46,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:31";"-0,50";"45,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:33";"0";"45,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:33";"-0,50";"45,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:34";"0";"45,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:34";"-0,50";"44,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:35";"0";"44,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:35";"-0,50";"44,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:36";"0";"44,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:36";"-0,50";"43,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:36";"0";"43,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:37";"-0,50";"43,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:38";"1,00";"44,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:38";"-0,50";"43,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:39";"0";"43,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:39";"-0,50";"43,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:42";"0,50";"43,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:42";"-0,50";"43,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:43";"0";"43,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:43";"-0,50";"42,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:45";"1,00";"43,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:45";"-0,50";"43,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:46";"0";"43,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:46";"-0,50";"42,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:47";"0";"42,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:47";"-0,50";"42,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:48";"0,50";"42,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:49";"-0,50";"42,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:49";"0";"42,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:49";"-0,50";"41,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:52";"1,00";"42,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:53";"-0,50";"42,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:55";"0";"42,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:55";"-0,50";"41,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:57";"0";"41,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:57";"-0,50";"41,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:59";"0";"41,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:27:59";"-0,50";"40,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:00";"0";"40,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:00";"-0,50";"40,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:02";"0";"40,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:02";"-0,50";"39,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:03";"0";"39,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:03";"-0,50";"39,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:04";"6,50";"45,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:05";"-0,50";"45,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:05";"0";"45,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:06";"-0,50";"44,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:08";"0,50";"45,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:08";"-0,50";"44,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:09";"0";"44,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:09";"-0,50";"44,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:09";"0";"44,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:10";"-0,50";"43,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:10";"0";"43,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:11";"-0,50";"43,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:12";"0";"43,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:12";"-0,50";"42,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:14";"0";"42,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:14";"-0,50";"42,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:16";"0";"42,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:16";"-0,50";"41,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:16";"0";"41,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:17";"-0,50";"41,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:17";"0";"41,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:17";"-0,50";"40,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:18";"0";"40,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:18";"-0,50";"40,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:20";"0,50";"40,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:20";"-0,50";"40,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:20";"0";"40,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:21";"-0,50";"39,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:21";"0";"39,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:22";"-0,50";"39,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:23";"0";"39,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:23";"-0,50";"38,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:25";"0";"38,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:25";"-0,50";"38,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:27";"0";"38,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:28";"-0,50";"37,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:31";"1,00";"38,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:31";"-0,50";"38,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:33";"0";"38,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:33";"-0,50";"37,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:35";"0";"37,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:36";"-0,50";"37,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:38";"0";"37,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:38";"-0,50";"36,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:38";"0";"36,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:39";"-0,50";"36,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:41";"0";"36,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:41";"-0,50";"35,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:43";"0";"35,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:43";"-0,50";"35,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:45";"0";"35,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:45";"-0,50";"34,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:47";"0";"34,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:48";"-0,50";"34,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:49";"0";"34,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:49";"-0,50";"33,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:49";"0";"33,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:49";"-0,50";"33,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:51";"0";"33,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:51";"-0,50";"32,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:52";"0";"32,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:52";"-0,50";"32,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:54";"0";"32,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:54";"-0,50";"31,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:56";"0,50";"32,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:57";"-0,50";"31,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:58";"0,50";"32,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:58";"-0,50";"31,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:59";"0";"31,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:28:59";"-0,50";"31,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:29:00";"0";"31,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:29:00";"-0,50";"30,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:29:01";"0";"30,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:29:02";"-0,50";"30,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:29:02";"0";"30,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:29:03";"-0,50";"29,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:29:04";"0,50";"30,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:29:04";"-0,50";"29,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:29:05";"0";"29,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:29:05";"-0,50";"29,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:29:06";"0";"29,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:29:06";"-0,50";"28,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:29:07";"0";"28,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:29:08";"-0,50";"28,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:29:10";"0";"28,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:29:14";"-0,25";"27,75";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:29:15";"0";"27,75";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:29:16";"-0,25";"27,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:29:16";"0";"27,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"11.03.2022 07:29:17";"-0,25";"27,25";"Game-Start";"Game: Book of Ra Deluxe"
